journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00001,J001,UNI01,C001,CR001,,SD0001,source_document,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0001.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0001.html,copied,Università di Bologna
JA00002,J001,UNI01,C001,CR001,,SD0001,source_header,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0001.headers.txt,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0001.headers.txt,copied,Header sidecar for SD0001
JA00003,J001,UNI01,C001,CR001,,SD0002,source_document,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0002.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0002.html,copied,Studiare — Università di Bologna
JA00004,J001,UNI01,C001,CR001,,SD0002,source_header,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0002.headers.txt,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0002.headers.txt,copied,Header sidecar for SD0002
JA00005,J001,UNI01,C001,CR001,,SD0003,source_document,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0003.html,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0003.html,copied,Scienze della comunicazione - Laurea - Bologna
JA00006,J001,UNI01,C001,CR001,,SD0003,source_header,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0003.headers.txt,artifacts/journeys/J001_C001_scienze-della-comunicazione/source/SD0003.headers.txt,copied,Header sidecar for SD0003
JA00007,J001,UNI01,C001,,JR0001,,journey_run,log_reference,artifacts/journeys/J001_C001_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J001_C001_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0001
JA00009,J002,UNI01,C002,CR001,,SD0001,source_document,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0001.html,artifacts/journeys/J002_C002_semiotica/source/SD0001.html,copied,Università di Bologna
JA00010,J002,UNI01,C002,CR001,,SD0001,source_header,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0001.headers.txt,artifacts/journeys/J002_C002_semiotica/source/SD0001.headers.txt,copied,Header sidecar for SD0001
JA00011,J002,UNI01,C002,CR001,,SD0002,source_document,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0002.html,artifacts/journeys/J002_C002_semiotica/source/SD0002.html,copied,Studiare — Università di Bologna
JA00012,J002,UNI01,C002,CR001,,SD0002,source_header,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0002.headers.txt,artifacts/journeys/J002_C002_semiotica/source/SD0002.headers.txt,copied,Header sidecar for SD0002
JA00013,J002,UNI01,C002,CR001,,SD0004,source_document,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0004.html,artifacts/journeys/J002_C002_semiotica/source/SD0004.html,copied,Semiotica — Università di Bologna
JA00014,J002,UNI01,C002,CR001,,SD0004,source_header,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0004.headers.txt,artifacts/journeys/J002_C002_semiotica/source/SD0004.headers.txt,copied,Header sidecar for SD0004
JA00015,J002,UNI01,C002,,JR0004,,journey_run,log_reference,artifacts/journeys/J002_C002_semiotica/metadata/journey_log.csv,artifacts/journeys/J002_C002_semiotica/metadata/journey_log.csv,generated,Primary observed journey log for JR0004
JA00017,J002,UNI01,C002,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J002_C002_semiotica/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00018,J002,UNI01,C002,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0092.html,artifacts/journeys/J002_C002_semiotica/pilot_reference/SD0092.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00384,J002,UNI01,C002,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J002_C002_semiotica/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00385,J002,UNI01,C002,CR000,,SD0092,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J002_C002_semiotica/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00386,J002,UNI01,C002,CR000,,SD0092,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J002_C002_semiotica/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00019,J003,UNI02,C003,CR001,,SD0005,source_document,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0005.html,artifacts/journeys/J003_C003_comunicazione/source/SD0005.html,copied,Università di Padova
JA00020,J003,UNI02,C003,CR001,,SD0005,source_header,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0005.headers.txt,artifacts/journeys/J003_C003_comunicazione/source/SD0005.headers.txt,copied,Header sidecar for SD0005
JA00021,J003,UNI02,C003,CR001,,SD0006,source_document,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0006.html,artifacts/journeys/J003_C003_comunicazione/source/SD0006.html,copied,Didattica | Università di Padova
JA00022,J003,UNI02,C003,CR001,,SD0006,source_header,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0006.headers.txt,artifacts/journeys/J003_C003_comunicazione/source/SD0006.headers.txt,copied,Header sidecar for SD0006
JA00023,J003,UNI02,C003,CR001,,SD0007,source_document,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0007.html,artifacts/journeys/J003_C003_comunicazione/source/SD0007.html,copied,Comunicazione | Università di Padova
JA00024,J003,UNI02,C003,CR001,,SD0007,source_header,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0007.headers.txt,artifacts/journeys/J003_C003_comunicazione/source/SD0007.headers.txt,copied,Header sidecar for SD0007
JA00025,J003,UNI02,C003,CR015,,SD0088,source_document,programmes_hub,artifacts/runs/CR015_2026-04-20_unipd_platform_normalization/SD0088.html,artifacts/journeys/J003_C003_comunicazione/source/SD0088.html,copied,Corsi | Università di Padova
JA00026,J003,UNI02,C003,CR015,,SD0088,source_header,programmes_hub,artifacts/runs/CR015_2026-04-20_unipd_platform_normalization/SD0088.headers.txt,artifacts/journeys/J003_C003_comunicazione/source/SD0088.headers.txt,copied,Header sidecar for SD0088
JA00027,J003,UNI02,C003,CR015,,SD0089,source_document,course_page,artifacts/runs/CR015_2026-04-20_unipd_platform_normalization/SD0089.html,artifacts/journeys/J003_C003_comunicazione/source/SD0089.html,copied,COMUNICAZIONE | Università di Padova
JA00028,J003,UNI02,C003,CR015,,SD0089,source_header,course_page,artifacts/runs/CR015_2026-04-20_unipd_platform_normalization/SD0089.headers.txt,artifacts/journeys/J003_C003_comunicazione/source/SD0089.headers.txt,copied,Header sidecar for SD0089
JA00029,J003,UNI02,C003,,JR0005,,journey_run,log_reference,artifacts/journeys/J003_C003_comunicazione/metadata/journey_log.csv,artifacts/journeys/J003_C003_comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0005
JA00031,J004,UNI02,C004,CR001,,SD0005,source_document,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0005.html,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0005.html,copied,Università di Padova
JA00032,J004,UNI02,C004,CR001,,SD0005,source_header,university_homepage,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0005.headers.txt,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0005.headers.txt,copied,Header sidecar for SD0005
JA00033,J004,UNI02,C004,CR001,,SD0006,source_document,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0006.html,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0006.html,copied,Didattica | Università di Padova
JA00034,J004,UNI02,C004,CR001,,SD0006,source_header,programmes_hub,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0006.headers.txt,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0006.headers.txt,copied,Header sidecar for SD0006
JA00035,J004,UNI02,C004,CR001,,SD0008,source_document,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0008.html,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0008.html,copied,| Università di Padova
JA00036,J004,UNI02,C004,CR001,,SD0008,source_header,course_page,artifacts/runs/CR001_2026-04-03_tranche01_uni01_uni02/SD0008.headers.txt,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0008.headers.txt,copied,Header sidecar for SD0008
JA00037,J004,UNI02,C004,CR015,,SD0088,source_document,programmes_hub,artifacts/runs/CR015_2026-04-20_unipd_platform_normalization/SD0088.html,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0088.html,copied,Corsi | Università di Padova
JA00038,J004,UNI02,C004,CR015,,SD0088,source_header,programmes_hub,artifacts/runs/CR015_2026-04-20_unipd_platform_normalization/SD0088.headers.txt,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0088.headers.txt,copied,Header sidecar for SD0088
JA00039,J004,UNI02,C004,CR017,,SD0090,source_document,course_page,artifacts/runs/CR017_2026-04-21_unipd_c004_resolution/SD0090.html,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0090.html,copied,STRATEGIE DI COMUNICAZIONE | Università di Padova
JA00040,J004,UNI02,C004,CR017,,SD0090,source_header,course_page,artifacts/runs/CR017_2026-04-21_unipd_c004_resolution/SD0090.headers.txt,artifacts/journeys/J004_C004_strategie-di-comunicazione/source/SD0090.headers.txt,copied,Header sidecar for SD0090
JA00041,J004,UNI02,C004,,JR0006,,journey_run,log_reference,artifacts/journeys/J004_C004_strategie-di-comunicazione/metadata/journey_log.csv,artifacts/journeys/J004_C004_strategie-di-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0006
JA00043,J004,UNI02,C004,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J004_C004_strategie-di-comunicazione/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00044,J004,UNI02,C004,,,,pilot_reference,raw_html,artifacts/runs/CR000_2026-04-02_lm92_pilot_seed_capture/SD0093.html,artifacts/journeys/J004_C004_strategie-di-comunicazione/pilot_reference/SD0093.html,available,Historical pilot raw HTML restored locally and hash-verified against the canonical pilot SHA-256.
JA00387,J004,UNI02,C004,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J004_C004_strategie-di-comunicazione/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00388,J004,UNI02,C004,CR000,,SD0093,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J004_C004_strategie-di-comunicazione/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00389,J004,UNI02,C004,CR000,,SD0093,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J004_C004_strategie-di-comunicazione/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00045,J005,UNI03,C005,CR002,,SD0009,source_document,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0009.html,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/source/SD0009.html,copied,Home ~ UNIPI
JA00046,J005,UNI03,C005,CR002,,SD0009,source_header,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0009.headers.txt,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/source/SD0009.headers.txt,copied,Header sidecar for SD0009
JA00047,J005,UNI03,C005,CR002,,SD0010,source_document,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0010.html,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/source/SD0010.html,copied,Didattica ~ UNIPI
JA00048,J005,UNI03,C005,CR002,,SD0010,source_header,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0010.headers.txt,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/source/SD0010.headers.txt,copied,Header sidecar for SD0010
JA00049,J005,UNI03,C005,CR002,,SD0011,source_document,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0011.html,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/source/SD0011.html,copied,Discipline dello spettacolo e della comunicazione ~ UNIPI
JA00050,J005,UNI03,C005,CR002,,SD0011,source_header,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0011.headers.txt,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/source/SD0011.headers.txt,copied,Header sidecar for SD0011
JA00051,J005,UNI03,C005,,JR0002,,journey_run,log_reference,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J005_C005_discipline-dello-spettacolo-e-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0002
JA00053,J006,UNI03,C006,CR002,,SD0009,source_document,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0009.html,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/source/SD0009.html,copied,Home ~ UNIPI
JA00054,J006,UNI03,C006,CR002,,SD0009,source_header,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0009.headers.txt,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/source/SD0009.headers.txt,copied,Header sidecar for SD0009
JA00055,J006,UNI03,C006,CR002,,SD0010,source_document,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0010.html,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/source/SD0010.html,copied,Didattica ~ UNIPI
JA00056,J006,UNI03,C006,CR002,,SD0010,source_header,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0010.headers.txt,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/source/SD0010.headers.txt,copied,Header sidecar for SD0010
JA00057,J006,UNI03,C006,CR002,,SD0012,source_document,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0012.html,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/source/SD0012.html,copied,"Comunicazione, media, tecnologie ~ UNIPI"
JA00058,J006,UNI03,C006,CR002,,SD0012,source_header,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0012.headers.txt,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/source/SD0012.headers.txt,copied,Header sidecar for SD0012
JA00059,J006,UNI03,C006,,JR0003,,journey_run,log_reference,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/metadata/journey_log.csv,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/metadata/journey_log.csv,generated,Primary observed journey log for JR0003
JA00061,J006,UNI03,C006,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00062,J006,UNI03,C006,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0094.html,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/pilot_reference/SD0094.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00378,J006,UNI03,C006,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00379,J006,UNI03,C006,CR000,,SD0094,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00380,J006,UNI03,C006,CR000,,SD0094,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J006_C006_comunicazione-media-tecnologie/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00063,J007,UNI04,C007,CR002,,SD0013,source_document,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0013.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/source/SD0013.html,copied,Università di Firenze
JA00064,J007,UNI04,C007,CR002,,SD0013,source_header,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0013.headers.txt,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/source/SD0013.headers.txt,copied,Header sidecar for SD0013
JA00065,J007,UNI04,C007,CR002,,SD0015,source_document,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0015.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/source/SD0015.html,copied,Scienze Umanistiche per la Comunicazione | Università di Firenze
JA00066,J007,UNI04,C007,CR002,,SD0015,source_header,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0015.headers.txt,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/source/SD0015.headers.txt,copied,Header sidecar for SD0015
JA00067,J007,UNI04,C007,CR003,,SD0021,source_document,programmes_hub,artifacts/runs/CR003_2026-04-03_unifi_hub_normalization/SD0021.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/source/SD0021.html,copied,Corsi di laurea | Università di Firenze
JA00068,J007,UNI04,C007,CR003,,SD0021,source_header,programmes_hub,artifacts/runs/CR003_2026-04-03_unifi_hub_normalization/SD0021.headers.txt,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/source/SD0021.headers.txt,copied,Header sidecar for SD0021
JA00069,J007,UNI04,C007,,JR0007,,journey_run,log_reference,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/metadata/journey_log.csv,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0007
JA00070,J007,UNI04,C007,CR018,JR0007,,journey_support,homepage,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_home.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/journey_support/CR018_unifi_home.html,copied,Support capture migrated from completed batch CR018
JA00071,J007,UNI04,C007,CR018,JR0007,,journey_support,programmes_hub,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_hub.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/journey_support/CR018_unifi_hub.html,copied,Support capture migrated from completed batch CR018
JA00072,J007,UNI04,C007,CR018,JR0007,,journey_support,degree_type_listing,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_triennali.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/journey_support/CR018_unifi_triennali.html,copied,Support capture migrated from completed batch CR018
JA00073,J007,UNI04,C007,CR018,JR0007,,journey_support,listing_search_result,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_triennali_search_j007.html,artifacts/journeys/J007_C007_scienze-umanistiche-per-la-comunicazione/journey_support/CR018_unifi_triennali_search_j007.html,copied,Support capture migrated from completed batch CR018
JA00074,J008,UNI04,C008,CR002,,SD0013,source_document,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0013.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/source/SD0013.html,copied,Università di Firenze
JA00075,J008,UNI04,C008,CR002,,SD0013,source_header,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0013.headers.txt,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/source/SD0013.headers.txt,copied,Header sidecar for SD0013
JA00076,J008,UNI04,C008,CR002,,SD0016,source_document,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0016.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/source/SD0016.html,copied,"[B385] PRATICHE, LINGUAGGI E CULTURE DELLA COMUNICAZIONE | Università di Firenze"
JA00077,J008,UNI04,C008,CR002,,SD0016,source_header,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0016.headers.txt,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/source/SD0016.headers.txt,copied,Header sidecar for SD0016
JA00078,J008,UNI04,C008,CR003,,SD0021,source_document,programmes_hub,artifacts/runs/CR003_2026-04-03_unifi_hub_normalization/SD0021.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/source/SD0021.html,copied,Corsi di laurea | Università di Firenze
JA00079,J008,UNI04,C008,CR003,,SD0021,source_header,programmes_hub,artifacts/runs/CR003_2026-04-03_unifi_hub_normalization/SD0021.headers.txt,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/source/SD0021.headers.txt,copied,Header sidecar for SD0021
JA00080,J008,UNI04,C008,,JR0008,,journey_run,log_reference,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0008
JA00081,J008,UNI04,C008,CR018,JR0008,,journey_support,homepage,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_home.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/journey_support/CR018_unifi_home.html,copied,Support capture migrated from completed batch CR018
JA00082,J008,UNI04,C008,CR018,JR0008,,journey_support,programmes_hub,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_hub.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/journey_support/CR018_unifi_hub.html,copied,Support capture migrated from completed batch CR018
JA00083,J008,UNI04,C008,CR018,JR0008,,journey_support,degree_type_listing,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_magistrali.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/journey_support/CR018_unifi_magistrali.html,copied,Support capture migrated from completed batch CR018
JA00084,J008,UNI04,C008,CR018,JR0008,,journey_support,listing_search_result,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unifi_magistrali_search_j008.html,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/journey_support/CR018_unifi_magistrali_search_j008.html,copied,Support capture migrated from completed batch CR018
JA00085,J008,UNI04,C008,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00086,J008,UNI04,C008,,,,pilot_reference,raw_html,artifacts/runs/CR000_2026-04-02_lm92_pilot_seed_capture/SD0095.php,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/pilot_reference/SD0095.php,available,Historical pilot raw HTML restored locally and hash-verified against the canonical pilot SHA-256.
JA00390,J008,UNI04,C008,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00391,J008,UNI04,C008,CR000,,SD0095,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00392,J008,UNI04,C008,CR000,,SD0095,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J008_C008_pratiche-linguaggi-e-culture-della-comunicazione/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00087,J009,UNI05,C009,CR002,,SD0017,source_document,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0017.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0017.html,copied,Università degli Studi di Siena
JA00088,J009,UNI05,C009,CR002,,SD0017,source_header,university_homepage,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0017.headers.txt,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0017.headers.txt,copied,Header sidecar for SD0017
JA00089,J009,UNI05,C009,CR002,,SD0018,source_document,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0018.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0018.html,copied,Didattica | Università degli Studi di Siena
JA00090,J009,UNI05,C009,CR002,,SD0018,source_header,programmes_hub,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0018.headers.txt,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0018.headers.txt,copied,Header sidecar for SD0018
JA00091,J009,UNI05,C009,CR002,,SD0019,source_document,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0019.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0019.html,copied,SCIENZE DELLA COMUNICAZIONE |
JA00092,J009,UNI05,C009,CR002,,SD0019,source_header,course_page,artifacts/runs/CR002_2026-04-03_tranche02_uni03_uni05/SD0019.headers.txt,artifacts/journeys/J009_C009_scienze-della-comunicazione/source/SD0019.headers.txt,copied,Header sidecar for SD0019
JA00093,J009,UNI05,C009,,JR0009,,journey_run,log_reference,artifacts/journeys/J009_C009_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J009_C009_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0009
JA00094,J009,UNI05,C009,CR018,JR0009,,journey_support,homepage,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_home.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_home.html,copied,Support capture migrated from completed batch CR018
JA00095,J009,UNI05,C009,CR018,JR0009,,journey_support,programmes_hub,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_didattica.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_didattica.html,copied,Support capture migrated from completed batch CR018
JA00096,J009,UNI05,C009,CR018,JR0009,,journey_support,annual_listing,artifacts/runs/CR018_2026-04-21_journey03_j007_j008_j009/batch_support/unisi_corsi_2025_2026.html,artifacts/journeys/J009_C009_scienze-della-comunicazione/journey_support/CR018_unisi_corsi_2025_2026.html,copied,Support capture migrated from completed batch CR018
